year,doy,interval_number,mgmt_river,cumulative_production,cumulative_percent,overall_percent,fish_count
2022,170,7,N. Fork Kusko,487.55236108828655,35.688252442237065,1.9826806912353925,62
2022,173,8,N. Fork Kusko,757.1220667381116,55.42043399610386,3.078912999783548,104
2022,176,9,N. Fork Kusko,968.5994934133304,70.90032988292374,3.9389072157179856,119
2022,179,10,N. Fork Kusko,1111.9559371727894,81.39385091251935,4.521880606251076,175
2022,182,11,N. Fork Kusko,1243.9487727932706,91.055569353746293,5.058642741874794,209
2022,185,12,N. Fork Kusko,1259.3014433868907,92.17936656515681,5.121075920286489,226
2022,188,13,N. Fork Kusko,1288.5699333012453,94.32178518525124,5.240099176958403,232
2022,191,14,N. Fork Kusko,1318.8410779395772,96.53759693756606,5.363199829864781,248
2022,194,15,N. Fork Kusko,1360.0495788986839,99.55401015257345,5.530778341809637,254
2022,197,16,N. Fork Kusko,1360.0495788986839,99.55401015257345,5.530778341809637,254
2022,200,17,N. Fork Kusko,1360.0495788986839,99.55401015257345,5.530778341809637,257
2022,203,18,N. Fork Kusko,1366.142435462231,100,5.555555555555556,259
2022,152,1,Oskakawlik,0,0,0,1
2022,155,2,Oskakawlik,0,0,0,1
2022,158,3,Oskakawlik,127.36652036342846,2.010857096241827,0.11171428312454597,5
2022,161,4,Oskakawlik,167.00469190366437,2.636662828362785,0.14648126824237695,8
2022,164,5,Oskakawlik,509.1454334736272,8.038366008572687,0.44657588936514936,22
2022,167,6,Oskakawlik,767.9022850109611,12.123607951513012,0.6735337750840562,36
2022,170,7,Oskakawlik,1222.4107244319748,19.29936746903511,1.0721870816130619,62
2022,173,8,Oskakawlik,2149.8114220401726,33.941129436966975,1.8856183020537205,104
2022,176,9,Oskakawlik,2791.692727951093,44.07512363931279,2.448617979961822,119
2022,179,10,Oskakawlik,3911.83048261752,61.75980989997419,3.4311005499985656,175
2022,182,11,Oskakawlik,4733.495964174267,74.7322288654197,4.151790492523317,209
2022,185,12,Oskakawlik,5174.7635124730705,81.69894176851213,4.538830098250674,226
2022,188,13,Oskakawlik,5463.432168017688,86.25642997505308,4.792023887502949,232
2022,191,14,Oskakawlik,5939.890768515636,93.77873768309856,5.209929871283253,248
2022,194,15,Oskakawlik,6134.257804548248,96.84739601314031,5.380410889618906,254
2022,197,16,Oskakawlik,6134.257804548248,96.84739601314031,5.380410889618906,254
2022,200,17,Oskakawlik,6255.311802193583,98.75859127465002,5.4865884041472235,257
2022,203,18,Oskakawlik,6333.9419097194395,100,5.555555555555555,259
2022,152,1,S. Fork Kusko,103.66207343197085,1.435963107329222,0.07977572818495679,1
2022,155,2,S. Fork Kusko,103.66207343197085,1.435963107329222,0.07977572818495679,1
2022,158,3,S. Fork Kusko,363.8516109107321,5.040199105731745,0.28001106142954135,5
2022,161,4,S. Fork Kusko,516.8951364571761,7.160211268564988,0.39778951492027714,8
2022,164,5,S. Fork Kusko,1225.9414392077813,16.98216734593628,0.9434537414409045,22
2022,167,6,S. Fork Kusko,1643.9552841578254,22.77264056172645,1.2651466978736916,36
2022,170,7,S. Fork Kusko,2389.2057851237755,33.09610978895565,1.838672766053092,62
2022,173,8,S. Fork Kusko,3613.0695529234117,50.04949650768204,2.7805275837601138,104
2022,176,9,S. Fork Kusko,4668.296964781272,64.66687375187536,3.592604097326409,119
2022,179,10,S. Fork Kusko,5593.296100603995,77.48028360735665,4.304460200408703,175
2022,182,11,S. Fork Kusko,6331.578699598865,87.70723103220726,4.872623946233736,209
2022,185,12,S. Fork Kusko,6450.176772123954,89.35009279551306,4.96389404419517,226
2022,188,13,S. Fork Kusko,6614.188249829479,91.62203684762814,5.0901131582015635,232
2022,191,14,S. Fork Kusko,6925.344849392661,95.93228632250444,5.329571462361358,248
2022,194,15,S. Fork Kusko,7126.256474963809,98.71538406116817,5.4841880033982315,254
2022,197,16,S. Fork Kusko,7126.256474963809,98.71538406116817,5.4841880033982315,254
2022,200,17,S. Fork Kusko,7171.992641788688,99.34893735657162,5.519385408698424,257
2022,203,18,S. Fork Kusko,7218.99280718807,100,5.555555555555555,259
2022,152,1,Stony,101.09070400418241,0.1990170918049837,0.011056505100276873,1
2022,155,2,Stony,101.09070400418241,0.1990170918049837,0.011056505100276873,1
2022,158,3,Stony,1510.6266753997254,2.973968088387693,0.16522044935487182,5
2022,161,4,Stony,2257.5581998642533,4.44445087155481,0.24691393730860056,8
2022,164,5,Stony,5547.81178099043,10.921967330333977,0.6067759627963321,22
2022,167,6,Stony,7767.215191029853,15.2913029340294,0.8495168296683,36
2022,170,7,Stony,12391.445925844027,24.39501787739219,1.3552787709662328,62
2022,173,8,Stony,20923.21499594217,41.191496693212805,2.288416482956267,104
2022,176,9,Stony,26761.41364804758,52.685148147788915,2.926952674877162,119
2022,179,10,Stony,35257.4360809987,69.4112526217065,3.856180701205917,175
2022,182,11,Stony,40583.90276389843,79.89745824535105,4.43874768029728,209
2022,185,12,Stony,42782.91481184914,84.22664941023962,4.679258300568867,226
2022,188,13,Stony,44469.310424048854,87.54665349645892,4.863702972025495,232
2022,191,14,Stony,47884.41235162305,94.26995867608542,5.23721992644919,248
2022,194,15,Stony,49310.33399119395,97.07716810888802,5.393176006049334,254
2022,197,16,Stony,49310.33399119395,97.07716810888802,5.393176006049334,254
2022,200,17,Stony,50202.0468001909,98.83268155317548,5.49070453073197,257
2022,203,18,Stony,50794.986042324905,100,5.555555555555555,259
2022,152,1,Swift,582.9614434856351,1.7213874655940284,0.09563263697744603,1
2022,155,2,Swift,582.9614434856351,1.7213874655940284,0.09563263697744603,1
2022,158,3,Swift,1615.429858863896,4.770093702883393,0.2650052057157441,5
2022,161,4,Swift,2487.990977697163,7.346620486444679,0.40814558258025996,8
2022,164,5,Swift,5988.5269298102085,17.683116627251867,0.9823953681806594,22
2022,167,6,Swift,8024.396554306863,23.694698512046823,1.3163721395581571,36
2022,170,7,Swift,11383.822970112436,33.61452183548362,1.8674734353046458,62
2022,173,8,Swift,17433.976778329703,51.47961230889469,2.8599784616052606,104
2022,176,9,Swift,22283.157761573522,65.79843125692435,3.6554684031624642,119
2022,179,10,Swift,26589.102204360697,78.51316372197245,4.36184242899847,175
2022,182,11,Swift,29875.811921763678,88.21826681893738,4.9010148232742985,209
2022,185,12,Swift,30454.63247037774,89.92742691579558,4.995968161988643,226
2022,188,13,Swift,31222.72007091364,92.19546090469055,5.121970050260587,232
2022,191,14,Swift,32494.229063409584,95.95001391420969,5.330556328567205,248
2022,194,15,Swift,33459.875445496546,98.80140588343119,5.488966993523955,254
2022,197,16,Swift,33459.875445496546,98.80140588343119,5.488966993523955,254
2022,200,17,Swift,33585.98312202745,99.17378072249005,5.50965448458278,257
2022,203,18,Swift,33865.78879755364,100,5.555555555555556,259
2022,152,1,Takotna and Nixon Fork,42.102156255338834,0.17099470100787448,0.009499705611548582,1
2022,155,2,Takotna and Nixon Fork,42.102156255338834,0.17099470100787448,0.009499705611548582,1
2022,158,3,Takotna and Nixon Fork,984.2831659843062,3.9975911127646353,0.22208839515359086,5
2022,161,4,Takotna and Nixon Fork,1279.358001543485,5.196015083626967,0.2886675046459426,8
2022,164,5,Takotna and Nixon Fork,2910.237910609496,11.819709621721538,0.6566505345400855,22
2022,167,6,Takotna and Nixon Fork,3999.363150976376,16.24310883451241,0.9023949352506894,36
2022,170,7,Takotna and Nixon Fork,7056.406248702197,28.659056542595096,1.5921698079219497,62
2022,173,8,Takotna and Nixon Fork,10497.518627551477,42.63487238412254,2.368604021340141,104
2022,176,9,Takotna and Nixon Fork,14522.91298086853,58.983704964329206,3.2768724980182893,119
2022,179,10,Takotna and Nixon Fork,18314.484347821766,74.38288329406079,4.1323824052255995,175
2022,182,11,Takotna and Nixon Fork,20837.811492555782,84.631184308433,4.701732461579612,209
2022,185,12,Takotna and Nixon Fork,21256.087116750812,86.32997889900797,4.796109938833776,226
2022,188,13,Takotna and Nixon Fork,21916.54819688886,89.01239127334384,4.945132848519102,232
2022,191,14,Takotna and Nixon Fork,23480.77375928065,95.36537425901078,5.298076347722821,248
2022,194,15,Takotna and Nixon Fork,24075.894024202124,97.78240988889185,5.432356104938436,254
2022,197,16,Takotna and Nixon Fork,24075.894024202124,97.78240988889185,5.432356104938436,254
2022,200,17,Takotna and Nixon Fork,24507.516202986113,99.53541049441729,5.529745027467627,257
2022,203,18,Takotna and Nixon Fork,24621.906998977698,100,5.555555555555555,259
2022,152,1,Tatlawiksuk,279.2514085658023,1.962251209785812,0.10901395609921177,1
2022,155,2,Tatlawiksuk,279.2514085658023,1.962251209785812,0.10901395609921177,1
2022,158,3,Tatlawiksuk,688.7104965819663,4.8394491975917955,0.2688582887550997,5
2022,161,4,Tatlawiksuk,1087.6578925049728,7.642783348389294,0.4245990749105163,8
2022,164,5,Tatlawiksuk,2583.580730768212,18.154373654071065,1.0085763141150592,22
2022,167,6,Tatlawiksuk,3494.7734691958317,24.55716697393475,1.364287054107486,36
2022,170,7,Tatlawiksuk,4822.426365362364,33.88635358415925,1.8825751991199582,62
2022,173,8,Tatlawiksuk,7349.735251922415,51.645314749743896,2.8691841527635495,104
2022,176,9,Tatlawiksuk,9510.534228571587,66.82887435221826,3.712715241789904,119
2022,179,10,Tatlawiksuk,11183.364424078194,78.58356197136985,4.3657534428538805,175
2022,182,11,Tatlawiksuk,12603.509139080183,88.56267254916638,4.920148474953688,209
2022,185,12,Tatlawiksuk,12830.311895874174,90.15637618055521,5.008687565586401,226
2022,188,13,Tatlawiksuk,13200.276162902426,92.75605091194568,5.153113939552537,232
2022,191,14,Tatlawiksuk,13678.010060402154,96.11300414322592,5.339611341290329,248
2022,194,15,Tatlawiksuk,14116.745126430314,99.19591935038898,5.5108844083549435,254
2022,197,16,Tatlawiksuk,14116.745126430314,99.19591935038898,5.5108844083549435,254
2022,200,17,Tatlawiksuk,14116.745126430314,99.19591935038898,5.5108844083549435,257
2022,203,18,Tatlawiksuk,14231.175252850719,100,5.555555555555555,259
2022,152,1,Tuluksak,0,0,0,1
2022,155,2,Tuluksak,0,0,0,1
2022,158,3,Tuluksak,420.21650447655395,1.759149967023341,0.09773055372351894,5
2022,161,4,Tuluksak,600.0203975264803,2.511861983709717,0.13954788798387316,8
2022,164,5,Tuluksak,2037.2909892867517,8.528699702276219,0.4738166501264567,22
2022,167,6,Tuluksak,3005.6788209454767,12.582656184186131,0.6990364546770071,36
2022,170,7,Tuluksak,4613.536070653356,19.31361986045856,1.0729788811365866,62
2022,173,8,Tuluksak,8373.949055452655,35.05581538998451,1.947545299443584,104
2022,176,9,Tuluksak,10387.868685882984,43.48667570536473,2.4159264280758186,119
2022,179,10,Tuluksak,14742.54593030101,61.7166363311561,3.428702018397561,175
2022,182,11,Tuluksak,17872.172695281268,74.81817508977373,4.156565282765207,209
2022,185,12,Tuluksak,19563.849775443923,81.90003324641431,4.550001847023017,226
2022,188,13,Tuluksak,20661.68931558866,86.49591268063175,4.805328482257319,232
2022,191,14,Tuluksak,22474.446288582203,94.08464690523155,5.2269248280684195,248
2022,194,15,Tuluksak,23169.11434125532,96.99273183034488,5.388485101685827,254
2022,197,16,Tuluksak,23169.11434125532,96.99273183034488,5.388485101685827,254
2022,200,17,Tuluksak,23582.639644915267,98.72387046137716,5.484659470076509,257
2022,203,18,Tuluksak,23887.474766440897,100,5.555555555555556,259
2022,152,1,Upper Kusko Main,415.02103024005766,1.223276795148786,0.06795982195271032,1
2022,155,2,Upper Kusko Main,415.02103024005766,1.223276795148786,0.06795982195271032,1
2022,158,3,Upper Kusko Main,1673.5792232304439,4.93288406960186,0.2740491149778811,5
2022,161,4,Upper Kusko Main,2275.6807534536265,6.707581679068938,0.372643426614941,8
2022,164,5,Upper Kusko Main,4911.322900878015,14.476151569118764,0.8042306427288202,22
2022,167,6,Upper Kusko Main,6974.176443963274,20.556423861795206,1.1420235478775114,36
2022,170,7,Upper Kusko Main,10459.728216024227,30.83010709800523,1.7127837276669569,62
2022,173,8,Upper Kusko Main,15380.081541828693,45.33287589482561,2.5184931052680897,104
2022,176,9,Upper Kusko Main,21297.112151020643,62.7733565283561,3.4874086960197834,119
2022,179,10,Upper Kusko Main,25727.871848338425,75.83304538189257,4.212946965660698,175
2022,182,11,Upper Kusko Main,29010.739408189154,85.50931577520072,4.750517543066706,209
2022,185,12,Upper Kusko Main,29614.666352292403,87.28939380223298,4.849410766790721,226
2022,188,13,Upper Kusko Main,30637.590906646357,90.30446961611479,5.016914978673044,232
2022,191,14,Upper Kusko Main,32244.785872249548,95.041685717104,5.2800936509502225,248
2022,194,15,Upper Kusko Main,33313.165033382786,98.1907392373048,5.455041068739155,254
2022,197,16,Upper Kusko Main,33313.165033382786,98.1907392373048,5.455041068739155,254
2022,200,17,Upper Kusko Main,33731.68789447127,99.42433769835795,5.523574316575441,257
2022,203,18,Upper Kusko Main,33926.992802113855,100,5.555555555555555,259
